[-1.000000 1.000000] -> [0.999995], y = 1.000000, delta = -0.000005 
[-1.000000 -1.000000] -> [-0.999991], y = -1.000000, delta = 0.000009 
[1.000000 1.000000] -> [-1.000006], y = -1.000000, delta = -0.000006 
[1.000000 -1.000000] -> [0.999995], y = 1.000000, delta = -0.000005 
[-1.000000 1.000000] -> [1.000004], y = 1.000000, delta = 0.000004 
[-1.000000 -1.000000] -> [-1.000008], y = -1.000000, delta = -0.000008 
[1.000000 1.000000] -> [-0.999995], y = -1.000000, delta = 0.000005 
[1.000000 -1.000000] -> [1.000005], y = 1.000000, delta = 0.000005 
[-1.000000 1.000000] -> [0.999996], y = 1.000000, delta = -0.000004 
[-1.000000 -1.000000] -> [-0.999992], y = -1.000000, delta = 0.000008 
[1.000000 1.000000] -> [-1.000005], y = -1.000000, delta = -0.000005 
[1.000000 -1.000000] -> [0.999996], y = 1.000000, delta = -0.000004 
[-1.000000 1.000000] -> [1.000004], y = 1.000000, delta = 0.000004 
[-1.000000 -1.000000] -> [-1.000007], y = -1.000000, delta = -0.000007 
[1.000000 1.000000] -> [-0.999996], y = -1.000000, delta = 0.000004 
[1.000000 -1.000000] -> [1.000004], y = 1.000000, delta = 0.000004 
[-1.000000 1.000000] -> [0.999997], y = 1.000000, delta = -0.000003 
[-1.000000 -1.000000] -> [-0.999993], y = -1.000000, delta = 0.000007 
[1.000000 1.000000] -> [-1.000004], y = -1.000000, delta = -0.000004 
[1.000000 -1.000000] -> [0.999996], y = 1.000000, delta = -0.000004 
[-1.000000 1.000000] -> [1.000003], y = 1.000000, delta = 0.000003 
[-1.000000 -1.000000] -> [-1.000006], y = -1.000000, delta = -0.000006 
[1.000000 1.000000] -> [-0.999996], y = -1.000000, delta = 0.000004 
[1.000000 -1.000000] -> [1.000003], y = 1.000000, delta = 0.000003 
[-1.000000 1.000000] -> [0.999997], y = 1.000000, delta = -0.000003 
[-1.000000 -1.000000] -> [-0.999994], y = -1.000000, delta = 0.000006 
[1.000000 1.000000] -> [-1.000004], y = -1.000000, delta = -0.000004 
[1.000000 -1.000000] -> [0.999997], y = 1.000000, delta = -0.000003 
[-1.000000 1.000000] -> [1.000003], y = 1.000000, delta = 0.000003 
[-1.000000 -1.000000] -> [-1.000005], y = -1.000000, delta = -0.000005 
[1.000000 1.000000] -> [-0.999997], y = -1.000000, delta = 0.000003 
[1.000000 -1.000000] -> [1.000003], y = 1.000000, delta = 0.000003 
[-1.000000 1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 -1.000000] -> [-0.999995], y = -1.000000, delta = 0.000005 
[1.000000 1.000000] -> [-1.000003], y = -1.000000, delta = -0.000003 
[1.000000 -1.000000] -> [0.999997], y = 1.000000, delta = -0.000003 
[-1.000000 1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 -1.000000] -> [-1.000004], y = -1.000000, delta = -0.000004 
[1.000000 1.000000] -> [-0.999997], y = -1.000000, delta = 0.000003 
[1.000000 -1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 -1.000000] -> [-0.999996], y = -1.000000, delta = 0.000004 
[1.000000 1.000000] -> [-1.000003], y = -1.000000, delta = -0.000003 
[1.000000 -1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 -1.000000] -> [-1.000004], y = -1.000000, delta = -0.000004 
[1.000000 1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 -1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 -1.000000] -> [-0.999997], y = -1.000000, delta = 0.000003 
[1.000000 1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 -1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 -1.000000] -> [-1.000003], y = -1.000000, delta = -0.000003 
[1.000000 1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 -1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999997], y = -1.000000, delta = 0.000003 
[1.000000 1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 -1.000000] -> [0.999998], y = 1.000000, delta = -0.000002 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000003], y = -1.000000, delta = -0.000003 
[1.000000 1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 -1.000000] -> [1.000002], y = 1.000000, delta = 0.000002 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999998], y = -1.000000, delta = 0.000002 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000002], y = -1.000000, delta = -0.000002 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000001], y = 1.000000, delta = 0.000001 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 -1.000000] -> [0.999999], y = 1.000000, delta = -0.000001 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-0.999999], y = -1.000000, delta = 0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000001], y = -1.000000, delta = -0.000001 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
